compound_name,smiles,formal_charge,n_unpaired_electrons
cid-1317691,CS(=O)(=O)N(CC(=O)Nc1ccc(F)cc1)c1ccc(I)cc1,0,0
cid-56860664,CN(C)CCCn1ccc(-c2cccc(-c3cnn(C)c3)c2)n1,0,0
cid-120153876,Cc1ccc(CNC(=O)CCC2CCNCC2)cn1,0,0
cid-121207207,CN1CCCN(C2CNC2)S1(=O)=O,0,0
cid-167911711,Cc1oc(Cn2ccc3ccc(Br)cc32)cc1-c1nnc(Cn2c(=O)c3c(ncn3Cc3ccccc3)n(Cc3ccccc3)c2=O)o1,0,0
cid-101512888,CC(C)[Si](Oc1cc2ccccc2cc1Br)(Oc1cccc2ccccc12)C(C)C,0,0
cid-4476081,CCC(C)C(=O)Nc1ccc(Cl)cc1Cl,0,0
cid-82084232,CCc1ccc(C2(CBr)CC2)cc1,0,0
cid-102875231,CC(C)CCOCCN(CCN)C1CCC1,0,0
cid-119864000,NCCCCCCC(=O)NCC1CCN(c2cccc(Br)c2)C1,0,0
cid-162344696,CCOC(=O)c1ccc([C@@H](N)CO)cc1,0,0
cid-131531591,C[C@@H](c1ccnc(Br)c1)N1CCNCC1,0,0
cid-106443683,O=C(NC1CCCC1Cl)c1c(F)cc(Br)cc1F,0,0
cid-98579367,Cc1ccnc(-c2noc([C@@H](N)C(C)(C)C)n2)c1,0,0
cid-103321477,CCc1cc2c(NC3CC3C)nc(Cl)nc2s1,0,0
cid-71651602,O=C1NN=CN2NC(c3ccc(Cl)cc3)CC12,0,0
cid-72190087,CC(C)[C@@H]1Oc2ccc([N+](=O)[O-])cc2[C@@H]2O[C@@H]21,0,0
cid-89076301,COCCCNC1CCN(c2ccc(N)c(OC)c2)CC1,0,0
cid-59526315,CC(C)(O)CS(=O)(=O)Cc1cccc(Nc2sc(-c3c(F)cc(C(C)(C)O)cc3F)cc2C(N)=O)n1,0,0
cid-61888681,CC(C#N)N(C)CC(=O)N(C)C(C)C,0,0
cid-25226056,[2H]c1c([2H])c(-n2nc(C(=O)N([2H])[2H])c3c2C(=O)N(c2c([2H])c([2H])c(N4C(=O)C([2H])([2H])C([2H])([2H])C([2H])([2H])C4([2H])[2H])c([2H])c2[2H])C([2H])([2H])C3([2H])[2H])c([2H])c([2H])c1OC([2H])([2H])[2H],0,0
cid-3390942,COc1cc(OC)cc(-c2nn(-c3cccc(C(F)(F)F)c3)c3c2CCN3)c1,0,0
cid-72113891,Cc1cccc(CN(Cc2ccccn2)C(=O)Nc2nnc(C(C)C)s2)c1,0,0
cid-81556279,Nc1cc(Br)cc(CN2CCN(c3ccccn3)CC2)c1,0,0
cid-64376824,O=C(O)C1C2CCC(C2)C1NCC1CCCC1,0,0
cid-111369860,CCNC(=O)c1ccc(CN=C(NCC)NCC2CN(CC(C)C)CCO2)cc1,0,0
cid-146578093,c1ccc2c3c(ccc2c1)Sc1ccc2ccccc2c1C3c1cc2ccccc2c2ccccc12,0,0
cid-162762151,COC(C)c1nc2c(cc1C)CCN(C)C2,0,0
cid-116976523,O=C1CCN(c2ncc(-c3ccccc3)cn2)CC1,0,0
cid-136383338,CCOC(=O)CCc1ccc(C(=Nc2ccc(-c3nccn3C)cc2)c2c(O)[nH]c3cc(Cl)ccc23)cc1,0,0
cid-118590882,NC1(c2cc(Cl)c(-c3ccncc3)c(Cl)c2)N=CNN1,0,0
cid-71066852,CCCCc1nc(N2CCN(C(=O)[C@H]3CCCN3C(=O)OC(C)(C)C)CC2)nc(NCc2ccc(Cl)cc2Cl)c1CO,0,0
cid-156042801,Cc1ccc2nnn(C)c2c1C(C)(C)Cc1nn(C)c2c(C(C)(C)C)c(C)ccc12,0,0
cid-126337616,CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Cl)c(OCc2cccc3ccccc23)c(OC)c1,0,0
cid-46537176,COC(=O)c1ccc(OCC(O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)cc1,0,0
cid-56881233,COc1ccc(-c2noc(Cn3ccnc3C)n2)c(OC)c1OC,0,0
cid-138499243,N#Cc1ccc(-c2cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2-n2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c(-n2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1,0,0
cid-129477398,CN(Cc1ncccn1)[C@@H]1CCN(C(=O)c2ccoc2)C1,0,0
cid-113318530,CCC(CCO)NS(=O)(=O)c1ccc(C)c(C)c1,0,0
cid-8210793,CCCNC(=O)[C@H](C)NC(=O)CSc1nnc(-c2ccc(OCC)cc2)o1,0,0
cid-119719124,COc1ccc(OC)c(CN(C(=O)CC2CC3CCC(C2)N3)C2CC2)c1,0,0
cid-10182765,Brc1cccc(-c2ncc(Br)c(Nc3ccc4ncccc4c3)n2)c1,0,0
cid-11237880,COc1ccc([C@]23C[C@H]2CN(CCCSc2nnc(-c4ccc(C(F)(F)F)cc4)n2C)C3)cc1C(C)=O,0,0
cid-47491107,CN(Cc1ccccn1)C(=O)Nc1ccc(OC(F)F)c(F)c1,0,0
cid-155672222,COCC1(C)CCC(B2OC(C)(C)C(C)(C)O2)CC1,0,0
cid-166801733,c1ccc2cc(-c3ccc(C4=NC(c5cccc6oc7ccccc7c56)N=C(c5cncc6oc7ccccc7c56)N4)cc3)ccc2c1,0,0
cid-116239318,CC(C)C(O)CNCCn1cccn1,0,0
cid-1350848,CCOc1cc(/C=C2\SC(=O)NC2=O)cc([N+](=O)[O-])c1O,0,0
cid-100794160,Cc1cccc2cc(C(=O)Nc3ccc(Cl)cc3)c(=O)oc12,0,0
cid-1152293,C[C@@H]1CCCN(C(=O)[C@H](C)Sc2nc(-c3ccccc3)cc(C(F)(F)F)n2)C1,0,0
cid-135146769,Cc1c(-c2ccccc2)cccc1N1Cc2ccc(CO)cc2C1,0,0
cid-43030589,COc1ccc(C2=NN(C(=O)COC(=O)c3c[nH]c4ccccc34)C(c3ccco3)C2)cc1,0,0
cid-100913206,CC(C)(C)OC(=O)N1C(=O)CC[C@]1(C(=O)O)C(C)(C)C,0,0
cid-81309346,CC1CCN(c2ccc3c(c2)N(C)C(=O)C3=O)C(C)C1,0,0
cid-7545683,CCOc1ccc(N2C[C@H](NC(=O)N3CCCC[C@@H]3CC)CC2=O)cc1,0,0
cid-123938637,CCCC[SiH]1CCC(C2CCC(C(=O)O)CC2)CC1,0,0
cid-124095168,CC1(C)c2cc(N(c3ccccc3)c3ccc4c(c3)sc3ccccc34)ccc2-c2c(N(c3ccccc3)c3ccc4c(c3)sc3ccccc34)cc3sc4ccccc4c3c21,0,0
cid-176002281,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC5(CN(C)C)CC5)nc4N4CCn5nnc(CO)c5C4)C3)c12,0,0
cid-117909841,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CC(C)O)CC5)c(CO)c4)nc23)c1,0,0
cid-174366114,CCN(C)C=Cc1ccc(OC)c(OC)c1,0,0
cid-43041299,Cc1noc2nc(C3CC3)cc(C(=O)NC(c3ccc(Cl)cc3)c3nccn3C)c12,0,0
cid-138016846,CCc1ncoc1C(=O)N1CCCc2cccc(OC(F)F)c21,0,0
cid-68847942,COc1ccc(Cl)cc1C(=O)Nc1ccc(C)c(C(=O)Nc2cccnc2)c1,0,0
cid-114313433,CC(CBr)CNC(=O)C1C2CCc3ccccc3C21,0,0
cid-144538953,CC(C)(C)[S@@](=O)N[C@@](C)(CSC1CCO[C@H]1CC#N)c1cc([N+](=O)[O-])ccc1F,0,0
cid-143328421,COC(CN(C)C)C(O)c1ccccc1C,0,0
cid-66143454,CCCCCCCCCC(=O)CSc1ccccc1Br,0,0
cid-95368778,C[C@H]1CC[C@H](Nc2cnn(C)c2)C1,0,0
cid-95080182,CC(C)NC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)c2cc(C(C)(C)C)ccc2O1,0,0
cid-1978464,CCn1c(SCC(=O)c2ccc(O)c(O)c2)nnc1-c1ccncc1,0,0
cid-165666016,COC1(Cc2c(C)c[nH]c2C)CCNCC1,0,0
cid-91770437,Cn1c(Cn2cccn2)nnc1C1CC(NC(=O)c2n[nH]c3c2CCCC3)C1,0,0
cid-79315544,CC1(C)CCCN(CC2Cc3ccccc3S2)CC1,0,0
cid-16689631,CC(C)=[N+]1N(c2c(Cl)cc(Cl)cc2Cl)C(c2ccccc2)=NC1(C)C,1,0
cid-146212417,CN1C(=O)C2(CCC2)c2c1cnc1ccc(-c3cnc(OCCCN4CCC(F)C4)c(NS(C)(=O)=O)c3)cc21,0,0
cid-86788238,COC(=O)C(c1c(F)cccc1Cl)N1CCCC(CC(N)=O)C1,0,0
cid-26741786,Cc1cc(O[C@H](C)C(=O)Nc2nc(-c3cccs3)ns2)cc(C)c1Cl,0,0
cid-125815913,C=CCn1c(C)c(/C=N\NC(=O)[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(C)C)c2ccccc21,0,0
cid-63674467,N#Cc1cc(F)ccc1NC1CCCc2ccccc21,0,0
cid-117253731,CNC(C)c1nc(C(=O)OC)c2ccc(Cl)cn12,0,0
cid-90910167,CCN(CC(F)F)[C@H](CNC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(OC(F)F)c1,0,0
cid-110107571,COc1ncccc1C(=O)N[C@H]1CN(C(C)=O)C[C@H]1C(N)=O,0,0
cid-22005354,COc1ccc(SCc2c(C(C)C)nc(C(C)C)c(CO)c2-c2ccc(F)cc2)cc1,0,0
cid-28575397,CC(C)(C)c1ccc(C(=O)Nc2cccc(NC(=O)CN(c3ccc(Cl)cc3)S(C)(=O)=O)c2)cc1,0,0
cid-16255795,COc1ccc(CNC(=O)CN2C(=O)NC(c3ccccc3)(c3ccc(C)c(C)c3)C2=O)cc1OC,0,0
cid-3619637,COc1ccc(-c2cc3ccccc3oc2=O)cc1NC(=O)c1ccc(C)c([N+](=O)[O-])c1,0,0
cid-122643345,CC1[C@@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)NCCC[N+](C)(C)CCCC[N+](C)(C)CCCNC(=O)c2ccc(-c3c4ccc(=N)c(S(=O)(=O)O)c-4oc4c(S(=O)(=O)O)c(N)ccc34)c(C=O)c2)O[C@H]1n1cc(/C=C/CNC(=O)C[N+](C)(C)CC[N+](C)(C)C)c(=O)[nH]c1=O,4,0
cid-110792773,COc1cc(C)c(Cl)cc1NC(=O)c1cnccn1,0,0
cid-110447303,COC(=O)/C=C(\C)c1ccc(OC)c(-c2ccccc2CN(C)C)c1,0,0
cid-65248453,CN(CCC(C)(C)C(=O)O)Cc1cccc(Br)c1,0,0
cid-102213200,C[C@H](C1=CC=CC1CO)N(C)C,0,0
cid-140355886,CCC(C)(CCCC(C)C)OC(=O)c1coo1,0,0
cid-171902329,CC1CC(c2cccc(-n3nc4c(C(F)(F)F)cc(CN5CCC[C@H](C)C5)cn4c3=O)c2)(c2nncn2C)C1,0,0
cid-97042225,Cn1cc(NC(=O)N(CCCO)[C@H]2CCCc3ccccc32)cn1,0,0
cid-174557908,O=C(O)C1Cc2cc(F)ccc2N1Cc1cccc2ccccc12,0,0
cid-167792122,O=c1cc(N2CCC(O)CC2)ncn1CC1CCCCCO1,0,0
cid-82853887,Cc1ccc(NC2CCN3CCCC23)cc1F,0,0
cid-124861089,CC[C@H](C)[C@H](CO)NC(=O)C[C@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O,0,0
cid-11534728,C=CCNc1ccn(C[C@@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)OCP(=O)(OC(C)C)OC(C)C)c(=O)n1,0,0
cid-120978639,Cc1nc(C)c(C(=O)N2C[C@H](C(=O)O)[C@@H](C3CC3)C2)o1,0,0
cid-10257754,CC(C)[C@H]1CNCCN1C(=O)N[C@H](Cc1ccc(F)cc1)C(=O)N1CCC(C(=O)NC(C)(C)C)(C2CCCCC2)CC1,0,0
cid-118068735,C=C(C)C(=O)NCC(=O)OC1C2C3(C)CC1(C)CC3OS2(=O)=O,0,0
cid-119220869,CC(CC(=O)O)NC(=O)c1cccc(NC(=O)C2CCCO2)c1,0,0
cid-103254806,O=C(O)c1occc1CNCc1cc(Br)cs1,0,0
cid-107698280,COCCC(C)Oc1ccc(F)cc1CO,0,0
cid-149920642,Cc1c(-c2ccccc2F)sc2c1C=NC(N)N2,0,0
cid-164718707,OC(c1cnn(CC2CC2)c1)c1cn(C(F)F)nc1Br,0,0
cid-170828965,CC(C)(C)OC(=O)c1ccccc1C(O)C(O)CN,0,0
cid-59112519,COC1[CH]N(CS(=O)(=O)[O-])c2ccc(OCNc3cccc(-n4[nH]nnc4=S)c3)cc2C1,-1,1
cid-167722899,O=C1CCC(N2C(=O)c3ccc(CN4CCCNCC(F)(F)C4)cc3C2=O)C(=O)N1,0,0
cid-97597770,COC(=O)[C@H](C)S[C@H](C)c1nc(Cc2ccc(F)cc2)no1,0,0
cid-150072740,Nc1c(Cl)cc(Cl)cc1OC(=O)C(F)F,0,0
cid-135893111,C#CCOc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2nc(C)cc(C)n2)cc1OC,0,0
cid-105647727,CCC(CO)Nc1c(F)cc(C(=O)O)cc1F,0,0
cid-100457257,CC(C)NC(=O)[C@@H](C)N(Cc1ccccc1F)C(=O)COc1ccc(C(C)(C)C)cc1,0,0
cid-119641036,CCC(N)(CC)CNC(=O)c1cnn(-c2cccc(Cl)c2)c1C(C)C,0,0
cid-2268583,NC(=NOS(=O)(=O)c1ccc(Cl)cc1)c1ccncc1,0,0
cid-65644770,Cc1c(N)ncnc1-c1nccn1C,0,0
cid-60782037,CC(=O)c1ccc(O)c(CN2CCCCC2CCO)c1,0,0
cid-170817908,Cc1cc(C(O)C(O)CO)cc(C)c1N,0,0
cid-17504442,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)NCCc3cccs3)CC2)cc1,0,0
cid-83127437,CC1CCC(Oc2ccc([C@H](C)N)nc2)CC1,0,0
cid-39562529,Cc1cccc(N2CCN(C(=O)/C=C/c3ccncc3)CC2)c1C,0,0
cid-37024047,O=C(NC[C@H](c1ccccc1)c1c[nH]c2ccccc12)[C@H]1CCCN(c2cnccn2)C1,0,0
cid-101809836,Cc1cc(C(F)(F)Br)c(P(=O)(O)O)cc1C,0,0
cid-66159097,Clc1ccc(Br)c(-c2nccc(Cl)n2)c1,0,0
cid-100213668,CC[C@H](C(=O)NC)N(Cc1ccc(F)cc1)C(=O)CCCOc1ccc(Cl)cc1,0,0
cid-19756448,O=[N+]([O-])NC1=NCCN1C=Nc1ccccc1,0,0
cid-176698336,CCCN(C(=O)c1oc2cc(-c3cscn3)ccc2c1C1=C[CH]1)C(C)(CC)C(=O)NCc1ccccc1C,0,1
cid-23625716,CCCCOCCOCCOc1ccc(C#Cc2ccc3c(c2)C(CCCC)(CCCC)c2cc(-c4ccc5c(c4)C(CCCC)(CCCC)c4cc(C#Cc6ccc7c(c6)-c6cc(C#Cc8ccc9c(c8)C(CCCC)(CCCC)c8cc(-c%10ccc%11c(c%10)C(CCCC)(CCCC)c%10cc(C#Cc%12ccc(OCCOCCOCCCC)cc%12)ccc%10-%11)ccc8-9)ccc6S7(=O)=O)ccc4-5)ccc2-3)cc1,0,0
cid-103591013,Cc1cc(Oc2ccc3ccccc3c2Br)c(N)cc1F,0,0
cid-176141783,[2H]C([2H])([2H])Oc1ccc(CN2C(=O)CC(C(=O)OC)=Cc3ccc(Br)cc32)cc1,0,0
cid-22245007,CC1CCCCN1CCCC(=O)CSc1c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2[nH]c1=O,0,0
cid-72949147,CS(=O)(=O)c1ccc([C@@H](OP(=O)([O-])O[C@@H](c2ccc(S(C)(=O)=O)cc2)[C@H](CF)NC(=O)C(Cl)Cl)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,-1,0
cid-80178308,CC1(C)CCN(c2ccc([N+](=O)[O-])cc2C=O)C1,0,0
cid-123433765,Cc1cc2cccc3[nH+]c4c5c(cn4c(c1)c23)CC=CC=5,1,0
cid-68717023,CCCS(=O)(=O)c1ccccc1C(=O)N(C)C1CCCCC1,0,0
cid-105194511,Cc1ccc(C(NN)c2cccc(OC3CC3)c2)cc1,0,0
cid-59526431,CC(C)Cc1c(-c2ccc(OP(=O)(O)O)c(Cl)c2)c(C(N)=O)c(Cc2ccc(Cl)cc2)n1CCCOP(=O)(O)O,0,0
cid-124368257,COCC(=O)N1CCC[C@@H]1c1ccccn1,0,0
cid-10787158,Cn1c(=O)n2n(c1=O)[C@]1(C)CC[C@H]2C23CC21[C@]1(C)CC[C@H]3n2c(=O)n(C)c(=O)n21,0,0
cid-11967168,O=C(O)COc1c2cccc1Cc1cc(-c3cccc([N+](=O)[O-])c3)cc(c1O)Cc1cccc(c1OCC(=O)O)Cc1cc(-c3cccc([N+](=O)[O-])c3)cc(c1O)C2,0,0
cid-131001639,CCc1noc([C@@H]2CC[C@@H]2C(=O)O)n1,0,0
cid-15121634,Cc1ccc(C(=O)NN2C(c3c(C)cc(C)cc3C)=NOC2(C(=O)O)c2ccccc2)cc1,0,0
cid-6134471,O=C(CSc1nnc(-c2ccccc2)n1-c1ccc(Br)cc1)N/N=C\c1ccc(OCc2ccccc2)cc1,0,0
cid-51154984,CC(C)(C)C(=O)Nc1cccc(S(=O)(=O)NCc2ccco2)c1,0,0
cid-120990197,COCC(N)C(=O)N1CCCC1C(=O)Nc1cc(Cl)cc(Cl)c1,0,0
cid-79386609,CCN(CC(C)(C)O)S(=O)(=O)C1CC1,0,0
cid-69424097,CN(CCc1ccc(C2=NCCN2)cc1)C(=O)CCCNCS(=O)(=O)c1cccc2c(N(C)C)cccc12,0,0
cid-59531231,CC#CC(C)(C)C(C)[C@@H](/C=C/[C@@H]1[C@H]2CC3(C[C@H]2C[C@H]1O[Si](C)(C)C(C)(C)C)OCC(=CC(C)(C)C(C)(C)C(C)(C)C(=O)O)CO3)O[Si](C)(C)C(C)(C)C,0,0
cid-130135016,Cc1ccc(C(C)C#N)c(O)c1,0,0
cid-22576992,CC(=O)N1N=C(c2cc(C3CC3)nc3ccccc23)OC1(C)c1ccc(C)cc1,0,0
cid-23456993,C/C=C/CC(C)C(C)CC=O,0,0
cid-55396735,COC(=O)CNC(=O)c1ccc(NC(=O)CCCNC(=O)c2cccs2)cc1,0,0
cid-88609379,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@]34O[C@H]4C[C@@]21C,0,0
cid-58139416,Cc1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cccc(S(=O)(=O)CCCS(C)(=O)=O)c2)c1,0,0
cid-10739815,CC(C)(C)OC(=O)N1c2ccccc2C[C@H]1C(O)(c1ccccc1)c1ccccc1,0,0
cid-89662930,O=C(Nc1cc(F)c(F)c(F)c1)c1ccc(F)c(S(=O)(=O)N2CCCC2CO)c1,0,0
cid-176412512,O=S(=O)(c1cc(Cl)nc(Cl)c1)C1CCCC1,0,0
cid-109953891,O=C(CC(O)c1ccccc1)Nc1cc(-n2cnnn2)ccc1F,0,0
cid-101744776,O=[N+]([O-])c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(Sc5ccc(Br)cc5)cc4)cc3)cc2)cc1,0,0
cid-155859779,O=C(NC[C@@H]1CO[C@@H]2CN(C(=O)C3Cc4ccccc4O3)C[C@H]12)c1cccnc1,0,0
cid-54424852,CN[C@@H]1Cc2ccccc2[C@H]1Nc1ccc(Cl)c(Cl)c1,0,0
cid-608546,CCCCCCCCCCCCCCCCOC(=O)c1ccccc1Br,0,0
cid-42739009,CCc1cc(=O)n(C)c(SCC(=O)NCCC(c2ccccc2)c2ccccc2)n1,0,0
cid-121459154,CC(C)N(CCF)CCN(C)c1ccc(F)cc1,0,0
cid-103859801,CN1CCCC(NCc2cccc(CO)c2)CC1,0,0
cid-166921986,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c4c(c(Cl)cc23)C2C(=C(Cl)C=C(Cl)[C@H]2F)NCCO4)CC1,0,0
cid-158507412,C=CC(=O)N1CC(CC(=O)Cn2cc(C(=O)N3CCc4c(C)cccc4C3)c3cc(Br)cc(C)c32)C1,0,0
cid-126066053,CC(C)COc1c(Cl)cc(Cl)cc1C1C2=C(CC(C)(C)CC2=O)N(CC(=O)O)C2=C1C(=O)CC(C)(C)C2,0,0
cid-93271171,CCN(C(=O)[C@@H](N)Cc1ccccc1)C1CC1,0,0
cid-105229917,NNC(Cc1ccc(Br)cn1)C1CCCOC1,0,0
cid-134702474,CC(C)C1=NOC(C(=O)N2CCCN(C(=O)c3cc(N)n[nH]3)CC2)C1,0,0
cid-2345082,CSCC[C@@H](N=C(NS(=O)(=O)c1ccc(C)cc1)c1ccccc1)C(=O)O,0,0
cid-169309134,[2H]C([2H])([2H])c1cc(-c2ccccc2)ccc1-c1ccc(-c2ccnc(-c3ccccc3)c2)cc1,0,0
cid-43251276,NCCCN1CCN(S(=O)(=O)N2CCCCCC2)CC1,0,0
cid-137999063,COCCC1(c2noc(C3CCN(CC(F)(F)F)C3)n2)CCC1,0,0
cid-3334722,CCN1CCN(c2nc(N)c([N+](=O)[O-])c(Nc3ccccc3F)n2)CC1,0,0
cid-122041762,CCc1cnc(CNC2CC(N(CC(=O)O)CC3CC3)C2)s1,0,0
cid-58231311,CCCCc1ccc(S(=O)(=O)Nc2cccc(Cc3nc(-c4ccc(Cl)cc4Cl)cn3Cc3ccc(C(=O)OC)cc3)c2)cc1,0,0
cid-173901815,CCc1nc(NC(=O)N2CCC3(CCC(F)(F)CC3)C2=O)ccc1Oc1ccnc(C(C=NC)=CN)c1,0,0
cid-110293472,O=S(=O)(NCc1nc(-c2cccs2)no1)c1ccc2c(c1)OCO2,0,0
cid-80428185,COc1cccc(C(=O)CSc2ncns2)c1,0,0
cid-111238749,CCCCOCCCNC(=NC)NCCc1csc(CC)n1,0,0
cid-168400039,C[C@@H](c1ccc2c(c1CC(=O)CS(=O)(=O)c1cc(C(C)(C)O)co1)CCC2)C1CCCC1,0,0
cid-18305231,NCCCCC(N)C(=O)NCC(=O)NCC(=O)NC(CO)C(=O)O,0,0
cid-108421990,CCCC1(C(=O)O)CCN(C(C)c2cccc(Cl)c2Cl)C1,0,0
cid-110913351,COCCNC(N)=NCCCc1[nH]nc(N)c1C#N,0,0
cid-174748922,CC=C=C(C)C(=O)OCCCCO,0,0
cid-68288881,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCC2)nc1,0,0
cid-135215959,CCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(C)Cc1ccc(OC)c(O)c1,0,0
cid-78802487,CCCCOc1ccc(C(=O)NCCCN2CCCCCC2=O)cc1,0,0
cid-108173282,CCN(C)CCNCc1cccc([N+](=O)[O-])c1Br,0,0
cid-110613534,Cc1cc2cc(CNC(=O)C3CC(=O)N(c4ccccc4)C3)ccc2[nH]1,0,0
cid-23276881,CCCCCOc1cccc(NC(=O)OC2CCCC2N2CCCCC2)c1,0,0
cid-15361501,Cc1ccc(C2=CC(c3c(-c4ccccc4)nn(-c4ccccc4)c3Cl)C(C#N)(C#N)C(N)=C2C#N)cc1,0,0
cid-108204503,Cc1nc(Nc2cc(N)ccn2)sc1C,0,0
cid-116997137,CNc1ccc(-c2ccc3c(c2)CCN3C)cc1,0,0
cid-68178046,CCCCC/C=C\C/C=C\CCCCCCCCOCC(CN1CCCCC1)OCCCCCC,0,0
cid-64895589,COc1cc(OC)c(NC(=O)C(N)CCC(=O)O)cc1Cl,0,0
cid-108442974,COc1ccc(N2C(=O)C(Nc3ccc(Cl)cc3C)=C(c3ccccc3OC)C2=O)cc1,0,0
cid-138709852,CCc1ccc(C2CCC(C3CCC(I)CC3)CC2)cc1,0,0
cid-2180909,COc1ccc(C(=O)N/C(=C/c2ccccc2)C(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)cc1,0,0
cid-49871531,Cc1cc(C(=O)/C=C/c2cc(C3=C(c4cc(/C=C/C(=O)c5cc(C)oc5C)sc4C)CCC3)c(C)s2)c(C)o1,0,0
cid-4976020,COc1ccc2c(CCNC(=O)c3cc4c(cc3Cl)OCCO4)c[nH]c2c1,0,0
cid-70632387,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O,0,0
cid-176247308,Cc1cc([C@@H](C)Nc2ccc(Cl)nc2C(=O)NS(C)(=O)=O)c2nc(-c3ccc(N4CC5CCC(C4)C5O)nc3)n(C)c(=O)c2c1,0,0
cid-123840579,Cc1nc2ccccc2c2c1OC1(CC2)CC2C(=O)NC3(C(=O)NSC4(C)CC4)CC3C=CCCCCCC(NC(=O)NC3CCCC3)C(=O)N2C1,0,0
cid-56473073,O=C(COc1ccc(CCNC(=O)c2ccc3nc(C(F)F)[nH]c3c2)cc1)NC1CC1,0,0
cid-125932155,COc1cc(/C=C(\C#N)C(=O)Nc2c(Cl)cccc2Cl)cc(Cl)c1OS(=O)(=O)c1ccc(NC(C)=O)cc1,0,0
cid-115673948,OCCC1(NCc2ccccc2Cl)CCC1,0,0
cid-112245144,CCNC(=NCc1ccc(OC)cc1OC)NCCOCc1ccccc1,0,0
cid-104494625,CC(C)C1CCN(Cc2cccc(CNC(C)(C)C)c2)C1,0,0
cid-44204184,c1ccc([Se]C2([Se]c3ccccc3)CCC23CCCCC3)cc1,0,0
cid-129131186,CS(=O)Nc1ccc(-c2nc(C3CCCCC3)n3c2cnc2[nH]ccc23)cc1,0,0
cid-109877924,CC(NCC(c1cccnc1)C(C)C)c1cccc(CO)c1,0,0
cid-46923761,COc1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2-c2ccc(C)c(C)c2)c(OC)c1,0,0
cid-65852651,CCNC(Cc1cc(C)nn1C)c1ccccc1F,0,0
cid-133463883,CC1CN(c2ccc(C(N)=O)nn2)C2CCCCC12,0,0
cid-120972076,Cc1ncc(CNC2=NCC(C)N2)c(=O)[nH]1,0,0
cid-41084906,CN(C)c1ccc(CN(C(=O)/C=C/c2ccccc2Cl)[C@@H]2CCS(=O)(=O)C2)cc1,0,0
cid-105671738,COc1ccc(C(O)C2C3C4CCC(C4)C32)c(C)c1,0,0
cid-89090824,CN1CC(O)CC1O,0,0
cid-174756296,CCC(OCC1CO1)c1ccc2c(C(CC)OCC3CO3)cccc2c1,0,0
cid-140283581,CO[Si](C)(CCOC(C)C)O[Si](C)(CCOC(C)C)O[Si](C)(CCOC(C)C)OC,0,0
cid-62663627,CN(C)c1cccc(F)c1[N+](=O)[O-],0,0
cid-59741141,C[C@H](NCCC(C)(C(=O)O)c1ccccc1)c1ccccc1,0,0
cid-89752935,CC(C)(C)C1CN(C(=O)O)Cc2nc(Cl)nc(N3CCOCC3)c21,0,0
cid-50758729,CCN1C(=O)c2cc(C(=O)NCc3ccccc3F)nn2CC1(C)C(=O)NC1CCCC1,0,0
cid-107687054,CCNCc1ccc(OCc2cc(F)cc(Br)c2)c(F)c1,0,0
cid-132375274,CCc1cccnc1C(=O)N1CCN(c2cc(C#N)ccn2)CC1,0,0
cid-89253992,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=C(c4ccccc4C=O)CC4[C@@]5(C)Cc6c(N)n[nH]c6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0,0
